team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MIN,0.538,0.256,0.098,0.046,0.029,0.013,0.007,0.006,0.002,0.004,0.001,0.0,0.0,0.0,0.0
DEN,0.313,0.295,0.165,0.091,0.064,0.036,0.018,0.011,0.003,0.003,0.001,0.0,0.0,0.0,0.0
OKC,0.067,0.162,0.174,0.158,0.124,0.108,0.065,0.041,0.043,0.029,0.019,0.008,0.002,0.0,0.0
PHO,0.033,0.1,0.149,0.122,0.113,0.11,0.091,0.086,0.076,0.066,0.04,0.012,0.002,0.0,0.0
DAL,0.011,0.044,0.088,0.109,0.121,0.121,0.098,0.096,0.101,0.098,0.072,0.032,0.007,0.002,0.0
SAC,0.009,0.04,0.066,0.076,0.084,0.12,0.109,0.124,0.123,0.107,0.093,0.038,0.01,0.001,0.0
HOU,0.008,0.029,0.058,0.092,0.093,0.109,0.136,0.109,0.098,0.117,0.092,0.05,0.006,0.002,0.001
LAC,0.008,0.02,0.064,0.088,0.114,0.105,0.128,0.123,0.11,0.099,0.089,0.043,0.008,0.001,0.0
LAL,0.007,0.027,0.053,0.095,0.108,0.105,0.103,0.121,0.118,0.115,0.1,0.038,0.009,0.001,0.0
NOP,0.004,0.01,0.032,0.046,0.068,0.077,0.113,0.135,0.147,0.128,0.148,0.072,0.02,0.0,0.0
GSW,0.002,0.017,0.053,0.077,0.078,0.089,0.115,0.124,0.133,0.139,0.116,0.035,0.02,0.002,0.0
UTA,0.0,0.0,0.0,0.0,0.003,0.006,0.01,0.013,0.026,0.062,0.137,0.342,0.292,0.084,0.025
MEM,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.01,0.019,0.029,0.078,0.262,0.393,0.138,0.062
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.006,0.047,0.151,0.441,0.35
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.021,0.08,0.328,0.562
