team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.942,0.057,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,0.052,0.637,0.2,0.068,0.027,0.012,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIL,0.004,0.202,0.362,0.19,0.119,0.081,0.028,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.002,0.053,0.163,0.227,0.211,0.14,0.113,0.071,0.014,0.004,0.002,0.0,0.0,0.0,0.0
NYK,0.0,0.038,0.166,0.241,0.218,0.16,0.098,0.062,0.016,0.001,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.005,0.042,0.097,0.154,0.22,0.219,0.177,0.057,0.02,0.008,0.001,0.0,0.0,0.0
MIA,0.0,0.005,0.029,0.095,0.113,0.189,0.227,0.238,0.068,0.029,0.004,0.003,0.0,0.0,0.0
ORL,0.0,0.003,0.037,0.082,0.154,0.177,0.241,0.212,0.064,0.021,0.009,0.0,0.0,0.0,0.0
CHI,0.0,0.0,0.0,0.0,0.002,0.007,0.023,0.065,0.237,0.266,0.241,0.158,0.001,0.0,0.0
ATL,0.0,0.0,0.0,0.0,0.001,0.009,0.037,0.105,0.279,0.21,0.217,0.142,0.0,0.0,0.0
BRK,0.0,0.0,0.0,0.0,0.001,0.005,0.008,0.033,0.163,0.246,0.265,0.277,0.001,0.001,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.027,0.097,0.203,0.254,0.409,0.007,0.0,0.0
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.826,0.136,0.028
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.536,0.357
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.327,0.615
