team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.948,0.049,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIN,0.558,0.257,0.118,0.055,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN,0.259,0.316,0.273,0.12,0.027,0.003,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.135,0.302,0.295,0.195,0.049,0.018,0.004,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0
PHI,0.048,0.678,0.178,0.055,0.029,0.005,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAC,0.045,0.114,0.248,0.372,0.13,0.057,0.026,0.002,0.005,0.001,0.0,0.0,0.0,0.0,0.0
MIL,0.003,0.155,0.384,0.233,0.119,0.07,0.027,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0
NOP,0.002,0.005,0.019,0.067,0.199,0.209,0.175,0.133,0.088,0.051,0.039,0.012,0.001,0.0,0.0
NYK,0.001,0.057,0.157,0.251,0.227,0.139,0.099,0.052,0.012,0.005,0.0,0.0,0.0,0.0,0.0
PHO,0.001,0.003,0.022,0.085,0.215,0.203,0.153,0.12,0.092,0.06,0.038,0.008,0.0,0.0,0.0
CLE,0.0,0.054,0.173,0.241,0.219,0.178,0.076,0.052,0.004,0.003,0.0,0.0,0.0,0.0,0.0
MIA,0.0,0.005,0.024,0.055,0.11,0.151,0.263,0.274,0.082,0.026,0.01,0.0,0.0,0.0,0.0
DAL,0.0,0.002,0.006,0.025,0.132,0.146,0.17,0.17,0.145,0.103,0.053,0.047,0.001,0.0,0.0
ORL,0.0,0.001,0.047,0.085,0.167,0.226,0.227,0.18,0.05,0.014,0.003,0.0,0.0,0.0,0.0
IND,0.0,0.001,0.033,0.077,0.126,0.214,0.241,0.217,0.067,0.017,0.005,0.002,0.0,0.0,0.0
SAC,0.0,0.001,0.013,0.046,0.116,0.152,0.149,0.153,0.148,0.118,0.069,0.034,0.001,0.0,0.0
HOU,0.0,0.0,0.004,0.021,0.065,0.106,0.135,0.163,0.164,0.152,0.114,0.071,0.005,0.0,0.0
LAL,0.0,0.0,0.001,0.013,0.038,0.064,0.122,0.123,0.171,0.168,0.181,0.108,0.011,0.0,0.0
UTA,0.0,0.0,0.001,0.001,0.008,0.026,0.039,0.076,0.116,0.203,0.242,0.264,0.024,0.0,0.0
CHI,0.0,0.0,0.001,0.001,0.002,0.008,0.026,0.087,0.328,0.268,0.176,0.103,0.0,0.0,0.0
ATL,0.0,0.0,0.0,0.002,0.0,0.003,0.024,0.077,0.211,0.29,0.234,0.158,0.001,0.0,0.0
GSW,0.0,0.0,0.0,0.0,0.01,0.015,0.026,0.059,0.071,0.141,0.245,0.373,0.059,0.001,0.0
BRK,0.0,0.0,0.0,0.0,0.001,0.006,0.008,0.04,0.148,0.222,0.296,0.277,0.002,0.0,0.0
TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.096,0.155,0.276,0.455,0.002,0.0,0.0
MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.018,0.083,0.843,0.053,0.001
CHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.844,0.126,0.025
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.544,0.353
POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.734,0.218
DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.33,0.622
SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.212,0.781
