team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.716,0.161,0.065,0.028,0.019,0.005,0.002,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.0
BOS,0.661,0.227,0.069,0.024,0.009,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.248,0.401,0.189,0.081,0.039,0.02,0.015,0.003,0.003,0.0,0.0,0.001,0.0,0.0,0.0
GSW,0.064,0.202,0.152,0.123,0.11,0.077,0.068,0.067,0.054,0.036,0.027,0.013,0.005,0.002,0.0
DEN,0.049,0.11,0.116,0.112,0.11,0.107,0.083,0.099,0.057,0.055,0.046,0.029,0.018,0.008,0.001
NYK,0.034,0.14,0.244,0.181,0.161,0.095,0.066,0.038,0.025,0.006,0.003,0.006,0.0,0.001,0.0
MEM,0.032,0.069,0.081,0.095,0.084,0.106,0.105,0.091,0.086,0.085,0.074,0.05,0.029,0.012,0.001
PHO,0.029,0.103,0.13,0.119,0.09,0.109,0.081,0.11,0.066,0.057,0.058,0.024,0.016,0.007,0.001
MIN,0.029,0.074,0.09,0.098,0.113,0.102,0.091,0.08,0.101,0.086,0.062,0.051,0.012,0.01,0.001
DAL,0.029,0.073,0.092,0.118,0.105,0.111,0.114,0.091,0.094,0.075,0.039,0.031,0.02,0.007,0.001
IND,0.024,0.08,0.146,0.182,0.162,0.146,0.081,0.074,0.045,0.033,0.016,0.008,0.001,0.0,0.002
SAC,0.021,0.073,0.093,0.086,0.111,0.092,0.114,0.088,0.089,0.079,0.071,0.049,0.028,0.005,0.001
ORL,0.02,0.095,0.152,0.176,0.166,0.128,0.104,0.063,0.034,0.036,0.013,0.006,0.004,0.002,0.001
LAL,0.017,0.05,0.063,0.076,0.098,0.075,0.085,0.099,0.115,0.087,0.103,0.068,0.047,0.014,0.003
HOU,0.014,0.069,0.085,0.095,0.091,0.107,0.117,0.084,0.084,0.097,0.084,0.036,0.024,0.009,0.004
MIL,0.007,0.023,0.088,0.119,0.137,0.138,0.137,0.118,0.084,0.077,0.04,0.021,0.009,0.002,0.0
MIA,0.006,0.023,0.061,0.095,0.111,0.139,0.12,0.122,0.095,0.084,0.064,0.043,0.021,0.015,0.001
SAS,0.0,0.009,0.015,0.02,0.027,0.049,0.058,0.066,0.089,0.121,0.136,0.159,0.133,0.085,0.033
LAC,0.0,0.006,0.014,0.024,0.031,0.047,0.055,0.083,0.087,0.124,0.153,0.161,0.121,0.067,0.027
PHI,0.0,0.003,0.022,0.041,0.074,0.085,0.123,0.128,0.16,0.131,0.099,0.068,0.041,0.019,0.006
ATL,0.0,0.002,0.013,0.026,0.043,0.062,0.087,0.113,0.134,0.12,0.116,0.107,0.096,0.053,0.028
CHI,0.0,0.002,0.009,0.036,0.044,0.082,0.092,0.106,0.127,0.128,0.122,0.112,0.076,0.043,0.021
DET,0.0,0.002,0.005,0.014,0.016,0.04,0.064,0.096,0.096,0.137,0.13,0.141,0.118,0.094,0.047
NOP,0.0,0.001,0.003,0.005,0.007,0.008,0.011,0.023,0.04,0.059,0.072,0.166,0.249,0.235,0.121
BRK,0.0,0.001,0.002,0.017,0.015,0.036,0.047,0.056,0.078,0.077,0.115,0.139,0.151,0.165,0.101
CHO,0.0,0.001,0.0,0.004,0.018,0.019,0.041,0.051,0.077,0.093,0.137,0.166,0.173,0.136,0.084
POR,0.0,0.0,0.001,0.0,0.003,0.004,0.012,0.01,0.025,0.029,0.048,0.114,0.177,0.312,0.265
WAS,0.0,0.0,0.0,0.002,0.003,0.001,0.003,0.004,0.015,0.026,0.043,0.069,0.141,0.236,0.457
TOR,0.0,0.0,0.0,0.002,0.002,0.004,0.015,0.028,0.027,0.052,0.102,0.113,0.169,0.234,0.252
UTA,0.0,0.0,0.0,0.001,0.001,0.001,0.004,0.006,0.013,0.01,0.026,0.049,0.121,0.227,0.541
