team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.733,0.186,0.047,0.022,0.01,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.697,0.161,0.061,0.034,0.027,0.013,0.005,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0
CLE,0.145,0.346,0.223,0.12,0.086,0.033,0.027,0.008,0.007,0.002,0.0,0.002,0.001,0.0,0.0
MIN,0.064,0.125,0.14,0.14,0.11,0.093,0.103,0.075,0.049,0.033,0.038,0.022,0.005,0.003,0.0
NYK,0.059,0.167,0.208,0.195,0.119,0.092,0.065,0.038,0.026,0.015,0.009,0.005,0.001,0.001,0.0
DAL,0.058,0.169,0.139,0.13,0.109,0.111,0.075,0.061,0.052,0.041,0.029,0.021,0.004,0.001,0.0
GSW,0.052,0.142,0.158,0.121,0.105,0.103,0.097,0.079,0.043,0.043,0.03,0.014,0.01,0.002,0.001
PHO,0.048,0.101,0.137,0.122,0.111,0.098,0.101,0.081,0.061,0.054,0.044,0.021,0.015,0.006,0.0
IND,0.035,0.143,0.178,0.189,0.152,0.109,0.075,0.045,0.035,0.021,0.008,0.005,0.003,0.002,0.0
HOU,0.023,0.058,0.057,0.076,0.102,0.085,0.104,0.108,0.117,0.102,0.07,0.059,0.025,0.013,0.001
SAC,0.02,0.077,0.092,0.114,0.102,0.089,0.114,0.106,0.086,0.082,0.05,0.035,0.025,0.007,0.001
DEN,0.018,0.103,0.095,0.106,0.11,0.117,0.094,0.096,0.085,0.054,0.061,0.037,0.016,0.006,0.002
MEM,0.013,0.03,0.058,0.068,0.091,0.105,0.09,0.105,0.12,0.107,0.077,0.062,0.051,0.022,0.001
ORL,0.01,0.055,0.12,0.109,0.142,0.144,0.118,0.113,0.072,0.057,0.033,0.015,0.003,0.005,0.004
MIL,0.009,0.042,0.088,0.12,0.131,0.162,0.119,0.12,0.067,0.062,0.042,0.011,0.017,0.005,0.005
PHI,0.005,0.016,0.047,0.065,0.089,0.115,0.14,0.114,0.117,0.105,0.088,0.047,0.032,0.015,0.005
MIA,0.004,0.034,0.056,0.1,0.119,0.123,0.173,0.102,0.098,0.079,0.05,0.028,0.019,0.01,0.005
LAL,0.003,0.022,0.038,0.049,0.066,0.09,0.103,0.105,0.101,0.102,0.114,0.098,0.064,0.03,0.015
LAC,0.002,0.002,0.009,0.018,0.024,0.041,0.037,0.07,0.087,0.131,0.151,0.151,0.144,0.103,0.03
SAS,0.001,0.005,0.01,0.015,0.021,0.024,0.04,0.054,0.102,0.116,0.146,0.175,0.154,0.104,0.033
NOP,0.001,0.004,0.006,0.006,0.018,0.025,0.031,0.046,0.072,0.101,0.113,0.154,0.228,0.149,0.046
ATL,0.0,0.005,0.012,0.031,0.052,0.078,0.089,0.113,0.147,0.126,0.099,0.104,0.072,0.045,0.027
DET,0.0,0.003,0.007,0.013,0.026,0.031,0.054,0.08,0.094,0.121,0.128,0.131,0.121,0.11,0.081
CHO,0.0,0.001,0.004,0.008,0.019,0.022,0.033,0.07,0.075,0.085,0.132,0.154,0.156,0.128,0.113
BRK,0.0,0.001,0.001,0.011,0.012,0.026,0.022,0.046,0.07,0.074,0.114,0.138,0.163,0.167,0.155
TOR,0.0,0.001,0.001,0.002,0.004,0.012,0.02,0.044,0.062,0.078,0.103,0.145,0.136,0.204,0.188
POR,0.0,0.001,0.0,0.001,0.003,0.005,0.006,0.012,0.019,0.025,0.056,0.096,0.156,0.315,0.305
CHI,0.0,0.0,0.008,0.014,0.032,0.046,0.054,0.087,0.109,0.129,0.132,0.118,0.12,0.09,0.061
WAS,0.0,0.0,0.0,0.001,0.007,0.006,0.01,0.02,0.021,0.046,0.062,0.097,0.156,0.218,0.356
UTA,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.002,0.005,0.009,0.021,0.054,0.103,0.239,0.565
