team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.851,0.102,0.024,0.011,0.004,0.003,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,0.818,0.135,0.035,0.008,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.106,0.383,0.247,0.133,0.076,0.039,0.011,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.067,0.253,0.213,0.143,0.104,0.074,0.056,0.042,0.025,0.013,0.005,0.005,0.0,0.0,0.0
ORL,0.041,0.215,0.269,0.212,0.132,0.08,0.026,0.012,0.007,0.003,0.003,0.0,0.0,0.0,0.0
NYK,0.032,0.184,0.244,0.227,0.15,0.086,0.045,0.012,0.013,0.005,0.002,0.0,0.0,0.0,0.0
HOU,0.03,0.148,0.153,0.152,0.111,0.118,0.09,0.072,0.042,0.036,0.027,0.014,0.006,0.001,0.0
MEM,0.016,0.107,0.124,0.121,0.123,0.102,0.101,0.098,0.07,0.059,0.049,0.023,0.006,0.001,0.0
DEN,0.013,0.12,0.122,0.116,0.113,0.125,0.114,0.086,0.071,0.059,0.036,0.015,0.009,0.001,0.0
GSW,0.008,0.105,0.118,0.13,0.123,0.112,0.107,0.085,0.061,0.066,0.054,0.02,0.01,0.001,0.0
MIN,0.007,0.04,0.067,0.076,0.103,0.093,0.111,0.108,0.133,0.102,0.082,0.058,0.017,0.002,0.001
PHO,0.006,0.065,0.065,0.096,0.11,0.104,0.1,0.104,0.113,0.096,0.081,0.038,0.01,0.011,0.001
MIA,0.002,0.026,0.053,0.097,0.162,0.179,0.167,0.12,0.091,0.06,0.018,0.015,0.01,0.0,0.0
IND,0.001,0.017,0.057,0.111,0.164,0.181,0.178,0.1,0.079,0.051,0.038,0.018,0.003,0.002,0.0
LAC,0.001,0.013,0.025,0.037,0.058,0.07,0.076,0.1,0.12,0.146,0.142,0.137,0.062,0.012,0.001
SAC,0.001,0.013,0.025,0.034,0.035,0.065,0.075,0.096,0.126,0.152,0.145,0.149,0.06,0.022,0.002
MIL,0.0,0.039,0.079,0.165,0.197,0.177,0.132,0.098,0.047,0.037,0.015,0.011,0.002,0.001,0.0
LAL,0.0,0.028,0.051,0.069,0.095,0.101,0.107,0.122,0.129,0.111,0.096,0.067,0.018,0.006,0.0
SAS,0.0,0.006,0.013,0.014,0.021,0.032,0.055,0.07,0.096,0.118,0.174,0.221,0.109,0.066,0.005
BRK,0.0,0.001,0.001,0.006,0.015,0.03,0.054,0.067,0.106,0.115,0.129,0.153,0.163,0.129,0.031
ATL,0.0,0.0,0.008,0.019,0.05,0.088,0.135,0.159,0.152,0.131,0.094,0.087,0.052,0.024,0.001
PHI,0.0,0.0,0.003,0.011,0.023,0.058,0.091,0.148,0.164,0.163,0.154,0.099,0.051,0.03,0.005
CHI,0.0,0.0,0.002,0.007,0.013,0.049,0.082,0.12,0.141,0.129,0.133,0.128,0.112,0.072,0.012
DET,0.0,0.0,0.001,0.004,0.009,0.017,0.048,0.096,0.101,0.141,0.177,0.161,0.142,0.088,0.015
CHO,0.0,0.0,0.001,0.0,0.003,0.007,0.018,0.032,0.048,0.07,0.124,0.159,0.189,0.267,0.082
POR,0.0,0.0,0.0,0.001,0.0,0.001,0.004,0.01,0.008,0.022,0.056,0.113,0.29,0.33,0.165
TOR,0.0,0.0,0.0,0.0,0.003,0.008,0.012,0.031,0.048,0.091,0.106,0.15,0.229,0.232,0.09
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.02,0.05,0.113,0.308,0.338,0.161
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.007,0.019,0.047,0.155,0.764
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.003,0.027,0.095,0.209,0.664
