team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.729,0.157,0.06,0.029,0.008,0.007,0.006,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.0
OKC,0.675,0.157,0.07,0.032,0.028,0.02,0.011,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.094,0.197,0.181,0.12,0.113,0.081,0.078,0.05,0.033,0.024,0.019,0.008,0.0,0.001,0.001
MIN,0.076,0.163,0.129,0.108,0.124,0.09,0.074,0.058,0.058,0.039,0.035,0.028,0.012,0.004,0.002
CLE,0.065,0.171,0.171,0.159,0.12,0.113,0.076,0.049,0.038,0.023,0.009,0.002,0.002,0.002,0.0
DAL,0.063,0.149,0.133,0.096,0.104,0.079,0.093,0.076,0.061,0.047,0.044,0.024,0.021,0.007,0.003
LAL,0.046,0.098,0.103,0.115,0.107,0.095,0.076,0.066,0.057,0.058,0.065,0.054,0.035,0.017,0.008
PHO,0.041,0.093,0.119,0.099,0.085,0.099,0.086,0.091,0.068,0.059,0.055,0.055,0.034,0.012,0.004
ORL,0.04,0.143,0.153,0.148,0.105,0.12,0.09,0.063,0.062,0.039,0.018,0.013,0.004,0.001,0.001
GSW,0.03,0.063,0.087,0.125,0.12,0.09,0.091,0.092,0.074,0.073,0.054,0.046,0.035,0.014,0.006
MEM,0.022,0.075,0.073,0.092,0.082,0.097,0.066,0.097,0.085,0.09,0.075,0.065,0.048,0.03,0.003
PHI,0.021,0.059,0.097,0.098,0.115,0.122,0.124,0.102,0.096,0.072,0.043,0.027,0.015,0.004,0.005
MIL,0.019,0.082,0.099,0.125,0.146,0.108,0.098,0.106,0.082,0.068,0.035,0.018,0.006,0.007,0.001
SAC,0.019,0.068,0.081,0.071,0.083,0.073,0.109,0.1,0.102,0.075,0.066,0.063,0.051,0.029,0.01
IND,0.018,0.12,0.116,0.134,0.121,0.122,0.11,0.095,0.058,0.047,0.028,0.017,0.009,0.003,0.002
DEN,0.013,0.046,0.072,0.079,0.064,0.103,0.096,0.088,0.089,0.09,0.088,0.064,0.055,0.042,0.011
MIA,0.008,0.041,0.062,0.08,0.098,0.117,0.117,0.113,0.117,0.082,0.058,0.059,0.03,0.01,0.008
NOP,0.007,0.036,0.038,0.047,0.062,0.07,0.068,0.097,0.094,0.098,0.097,0.106,0.096,0.063,0.021
HOU,0.006,0.022,0.056,0.05,0.053,0.083,0.084,0.086,0.094,0.125,0.092,0.088,0.09,0.053,0.018
ATL,0.004,0.021,0.02,0.047,0.062,0.071,0.094,0.109,0.11,0.122,0.123,0.087,0.075,0.038,0.017
SAS,0.002,0.014,0.011,0.037,0.027,0.033,0.038,0.042,0.08,0.089,0.12,0.127,0.143,0.139,0.098
CHI,0.002,0.004,0.023,0.025,0.05,0.064,0.09,0.11,0.117,0.127,0.112,0.104,0.074,0.057,0.041
LAC,0.0,0.015,0.028,0.042,0.049,0.052,0.085,0.07,0.084,0.089,0.114,0.129,0.112,0.087,0.044
DET,0.0,0.003,0.004,0.008,0.02,0.011,0.029,0.046,0.069,0.092,0.119,0.139,0.165,0.155,0.14
TOR,0.0,0.001,0.005,0.009,0.012,0.016,0.031,0.053,0.064,0.088,0.122,0.127,0.17,0.155,0.147
CHO,0.0,0.001,0.002,0.01,0.017,0.025,0.033,0.047,0.078,0.106,0.143,0.146,0.142,0.147,0.103
POR,0.0,0.001,0.0,0.005,0.008,0.011,0.008,0.016,0.021,0.03,0.048,0.069,0.158,0.268,0.357
BRK,0.0,0.0,0.006,0.005,0.01,0.019,0.015,0.035,0.051,0.064,0.106,0.142,0.149,0.191,0.207
WAS,0.0,0.0,0.001,0.003,0.003,0.004,0.009,0.019,0.025,0.045,0.065,0.111,0.159,0.229,0.327
UTA,0.0,0.0,0.0,0.002,0.004,0.005,0.015,0.017,0.03,0.038,0.047,0.082,0.11,0.235,0.415
