team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.772,0.139,0.045,0.029,0.009,0.003,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.074,0.224,0.208,0.141,0.104,0.068,0.071,0.043,0.027,0.022,0.013,0.002,0.002,0.001,0.0
HOU,0.032,0.105,0.126,0.131,0.124,0.119,0.107,0.077,0.066,0.052,0.036,0.018,0.005,0.002,0.0
MEM,0.028,0.127,0.13,0.127,0.119,0.108,0.114,0.073,0.056,0.056,0.038,0.019,0.003,0.002,0.0
DEN,0.026,0.103,0.113,0.115,0.132,0.11,0.11,0.079,0.076,0.062,0.036,0.028,0.008,0.002,0.0
GSW,0.023,0.079,0.09,0.114,0.102,0.128,0.096,0.097,0.089,0.063,0.064,0.038,0.01,0.007,0.0
MIN,0.022,0.081,0.085,0.102,0.103,0.11,0.099,0.108,0.087,0.079,0.061,0.045,0.016,0.002,0.0
PHO,0.019,0.083,0.105,0.088,0.109,0.1,0.097,0.111,0.072,0.09,0.068,0.045,0.012,0.001,0.0
LAL,0.002,0.02,0.021,0.04,0.072,0.067,0.082,0.113,0.134,0.13,0.138,0.111,0.052,0.015,0.003
LAC,0.001,0.02,0.04,0.056,0.072,0.065,0.087,0.116,0.126,0.129,0.133,0.106,0.037,0.009,0.003
SAC,0.001,0.016,0.024,0.037,0.039,0.07,0.084,0.1,0.129,0.135,0.136,0.166,0.05,0.011,0.002
SAS,0.0,0.003,0.013,0.02,0.015,0.05,0.045,0.073,0.119,0.133,0.184,0.184,0.118,0.04,0.003
POR,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.006,0.009,0.025,0.047,0.111,0.27,0.315,0.209
NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.007,0.021,0.034,0.101,0.294,0.356,0.183
UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.012,0.026,0.123,0.237,0.597
