team,wins,losses,champion,finals,conference_finals,second_round,playoffs
PHI,62.0,31.0,1.0,1.0,1.0,1.0,1.0
LAC,45.0,42.0,0.0,1.0,1.0,1.0,1.0
DEN,61.0,33.0,0.0,0.0,1.0,1.0,1.0
NYK,54.0,40.0,0.0,0.0,1.0,1.0,1.0
BOS,64.0,31.0,0.0,0.0,0.0,1.0,1.0
MIL,59.0,28.0,0.0,0.0,0.0,1.0,1.0
LAL,52.0,44.0,0.0,0.0,0.0,1.0,1.0
PHO,52.0,42.0,0.0,0.0,0.0,1.0,1.0
MIA,53.0,43.0,0.0,0.0,0.0,0.0,1.0
MEM,53.0,35.0,0.0,0.0,0.0,0.0,1.0
CLE,52.0,35.0,0.0,0.0,0.0,0.0,1.0
GSW,51.0,45.0,0.0,0.0,0.0,0.0,1.0
SAC,51.0,38.0,0.0,0.0,0.0,0.0,1.0
MIN,44.0,45.0,0.0,0.0,0.0,0.0,1.0
ATL,44.0,45.0,0.0,0.0,0.0,0.0,1.0
CHI,41.0,43.0,0.0,0.0,0.0,0.0,1.0
BRK,45.0,41.0,0.0,0.0,0.0,0.0,0.0
NOP,42.0,41.0,0.0,0.0,0.0,0.0,0.0
OKC,41.0,43.0,0.0,0.0,0.0,0.0,0.0
TOR,41.0,42.0,0.0,0.0,0.0,0.0,0.0
DAL,38.0,44.0,0.0,0.0,0.0,0.0,0.0
UTA,37.0,45.0,0.0,0.0,0.0,0.0,0.0
WAS,35.0,47.0,0.0,0.0,0.0,0.0,0.0
IND,35.0,47.0,0.0,0.0,0.0,0.0,0.0
ORL,34.0,48.0,0.0,0.0,0.0,0.0,0.0
POR,33.0,49.0,0.0,0.0,0.0,0.0,0.0
CHO,27.0,55.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
HOU,22.0,60.0,0.0,0.0,0.0,0.0,0.0
DET,17.0,65.0,0.0,0.0,0.0,0.0,0.0
